main_category,productId,retailerProductId,name,price_eur,price_per_kg_eur,categoryPath,brand,available,maxQuantityReached,featured,guaranteed_life_quantity,guaranteed_life_unit,size_value,attributes_labels,image_src
Animaux,92a6141b-6010-4b76-b1c4-7eda48ba0a0d,MPX_3525459,Vitakraft 4 Balles Assorties 4cm,4.39,25.52,"['Animaux', 'Chat', 'Jouets']",Vitakraft,True,False,false,,,172g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/0cbba323-23a2-4dc7-b504-31d214738991/300x300.jpg
Animaux,ddb4ff33-3da4-4bfd-843f-c52f97ea8e92,MPX_3859601,"Purina One Croquettes Chat stérilisé à la truite et blé 1,5kg",9.55,6.37,"['Animaux', 'Chat', 'Croquettes', 'Stérilisés']",Purina,True,False,false,6.0,MONTH,1.5kg,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/4bdcce40-2e7f-4451-8078-bc1f1801c762/300x300.jpg
Animaux,ffd52985-2d05-4105-b6b5-4534e2bc6c76,MPX_3790186,Crave Croquettes Dinde Poulet 1kg,12.5,12.5,"['Animaux', 'Chien', 'Croquettes', 'Moyens et Grands Chiens (plus de 10 kilos)']",Crave,True,False,false,2.0,MONTH,1kg,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/b0525171-9a40-4cc1-aab5-1b229aebfdbf/300x300.jpg
Animaux,d4c718e1-e39a-4a28-8c36-ca3eaa5b1f2f,MPX_2336454,Vitakraft Menu Cochons D'Inde 800G,4.09,5.11,"['Animaux', 'Lapin, Hamster et Autres Rongeurs', 'Alimentation']",Vitakraft,True,False,false,6.0,MONTH,800g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/3b9cf4ec-f379-49b8-a862-ba9b651bfef9/300x300.jpg
Animaux,ed5a4c60-05bb-4dbd-8dab-9078e7b55aa6,MPX_6726547,Vitakraft Chews Dentaire Os Pressés 16cm P/1,3.99,42.0,"['Animaux', 'Chien', 'Friandises et Biscuits']",Vitakraft,True,False,false,6.0,MONTH,95g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/a7d2b698-51e0-4600-b961-3690b74d8d8b/300x300.jpg
Animaux,e8eef916-dc87-4d88-a519-c074b6af8fd0,MPX_6728417,"Ultima Pro+ Croquettes Petit Chien 10 kg 1,1kg",6.49,5.9,"['Animaux', 'Chien', 'Croquettes', 'Petits Chiens (moins de 10 kilos)']",Ultima,True,False,false,6.0,MONTH,1.1kg,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/d5845fa4-9d8d-4c87-ad7f-e09a9c57d8c5/300x300.jpg
Animaux,b50d8bbb-067b-4e25-b3d2-c7ec34736ac3,MPX_2005720,Vitakraft Aliment En Flocons Pour Poissons Rouges 40g,3.99,99.75,"['Animaux', 'Poisson', 'Alimentation']",Vitakraft,True,False,false,6.0,MONTH,40g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/4cc02868-bdd5-44b4-b409-6f0d7613ac72/300x300.jpg
Animaux,5abbf6ea-13ca-4e78-b1c7-945ad065ab05,MPX_2427045,Vitakraft Jouet À Led 2 Couleurs Parole de Chat,4.69,4.69,"['Animaux', 'Chat', 'Jouets']",Vitakraft,True,False,false,6.0,MONTH,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/fa1dd935-b4cc-43dd-b4e2-55b9cd84191c/300x300.jpg
Animaux,1044eb3c-dd29-43c4-af26-244a6696511a,MPX_6622197,Purina One Aliment au Bœuf Poulet Agneaux Petit chien -10kg 10x85g,5.45,6.41,"['Animaux', 'Chien', 'Croquettes', 'Petits Chiens (moins de 10 kilos)']",Purina,True,False,false,2.0,MONTH,10 x 85g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/50167203-7844-408e-a587-296fa5d215cd/300x300.jpg
Animaux,a91c0c77-0af1-4c8b-99f5-764d91d29817,MPX_4656114,Vetocanis Shampoing Usage Fréquent Pour Chien À L'Aloe Vera 300 ml,6.69,22.3,"['Animaux', 'Chien', 'Entretien du poil et Accessoires pour chien', 'Entretien du poil et Hygiène']",VETOCANIS,True,False,false,2.0,MONTH,300ml,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/6fe28a33-b0f0-4fa5-9f87-46128daa1c7c/300x300.jpg
Animaux,c50d2321-e485-4e42-aa67-19410fb757f4,MPX_6659436,Pedigree Croquettes Volaille Chien Adulte 2kg,12.9,4.3,"['Animaux', 'Chien', 'Croquettes', 'Moyens et Grands Chiens (plus de 10 kilos)']",Pedigree,True,False,false,6.0,MONTH,3kg,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/459f1633-b31c-4894-aea9-bdff5924b69d/300x300.jpg
Animaux,a87a536e-b5db-4dfb-890e-839fb469e8b4,MPX_5981102,La P'tite Zoé Litière 2kg,13.9,6.95,"['Animaux', 'Chat', 'Litière']",LA P'TITE ZOE,True,False,false,,,2kg,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/44d14e80-89cc-4383-9267-9489059f1c44/300x300.jpg
Animaux,2340c9e3-f2d3-4374-aa12-9ccf1229d387,MPX_2336456,Vitakraft Menu Tourterelles 900G,4.19,4.66,"['Animaux', 'Oiseau', 'Alimentation']",Vitakraft,True,False,false,6.0,MONTH,900g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/a10b7290-5e15-4f6f-ab90-2f099aac5d38/300x300.jpg
Animaux,a7f112ef-d955-4ecd-84ab-1bdddd1d63b2,MPX_3525452,Vitakraft Boules Mésanges + Distributeur 5Pcs,6.99,6.99,"['Animaux', 'Oiseau', 'Alimentation']",Vitakraft,True,False,false,6.0,MONTH,1kg,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/eb257b72-da76-42dd-8d52-1269c1d36faa/300x300.jpg
Animaux,b205422f-6c9e-4c16-8852-5721c0fb6198,MPX_2336449,Vitakraft Mélange De Graines Pour Rongeurs 850G,2.29,2.69,"['Animaux', 'Lapin, Hamster et Autres Rongeurs', 'Alimentation']",Vitakraft,True,False,false,6.0,MONTH,850g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/cb3ce311-6c8b-40be-ab71-bd352a735d91/300x300.jpg
Animaux,27fa4f0d-a132-438b-8939-29a4ecf7c210,MPX_2336447,Vitobel Aliment Complet Pour Lapins Nains 850G,2.29,2.69,"['Animaux', 'Lapin, Hamster et Autres Rongeurs', 'Alimentation']",Vitakraft,True,False,false,6.0,MONTH,850g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/8847a1b1-76fb-424f-bbd1-e18fe9d58f42/300x300.jpg
Animaux,5b656d4c-3b18-424a-8e73-58f1ce061869,MPX_4656115,Vetocanis Dentifrice A Croquer 30 Comprimés Chat/ Chien,6.59,439.33,"['Animaux', 'Chien', 'Hygiène bucco-dentaire']",VETOCANIS,True,False,false,2.0,MONTH,15g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/891afcf3-7291-4994-baf9-8afb74cb97d3/300x300.jpg
Animaux,b430abf4-c41c-4da9-86de-8d8994ec56ed,MPX_4982002,Nestor Croquettes Bio Sans Céréales Pour Chat Stérilisé 1 Kg,15.9,15.9,"['Animaux', 'Chien', 'Croquettes', 'Petits Chiens (moins de 10 kilos)']",NESTOR BIO,True,False,false,2.0,MONTH,1kg,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/c704b8fa-6bdb-45e8-b2bc-71eb46fd8464/300x300.jpg
Animaux,a1d58171-c2b4-4bc5-be01-0219f9ecaeed,MPX_3537406,Vitakraft 2 Souris En Peluche Avec Couinement,4.19,4.19,"['Animaux', 'Chat', 'Jouets']",Vitakraft,True,False,false,6.0,MONTH,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/61c67951-7115-49b3-b1ac-eb4b5fe98965/300x300.jpg
Animaux,2fa748e8-54e1-4e60-a920-dd0d171bed1b,MPX_6705670,Hello Jack Complément Alimentaire Chien Relax goût Beurre de Cacahuète 100g,9.89,98.9,"['Animaux', 'Chien', 'Friandises et Biscuits']",HELLO JACK,True,False,false,6.0,MONTH,100g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/1bb26450-e82c-4385-8cf3-4fdf61e7cb42/300x300.jpg
Animaux,b88cff90-353d-4973-96f4-171288a88d9e,MPX_6659434,Pedigree Croquette Chien 2 kg,11.5,5.75,"['Animaux', 'Chien', 'Croquettes', 'Petits Chiens (moins de 10 kilos)']",Pedigree,True,False,false,2.0,MONTH,2kg,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/7282e1d5-a104-4e06-ba6f-dfc780668068/300x300.jpg
Animaux,61f735f2-f97b-4169-97a7-1194339f1cf0,MPX_1559493,Vitakraft Une Balle Orange,4.59,4.59,"['Animaux', 'Chien', 'Jouets']",Vitakraft,True,False,false,,,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/fb0bd4d0-9a3f-45f5-b742-2154e78de346/300x300.jpg
Animaux,5d335523-6a86-484f-88d8-8a8a48d6cbf9,MPX_6726546,"Vitakraft Chews Bâtonnets Torsades à Mâcher 12,5cm p/25 - Chien 130g",6.59,50.69,"['Animaux', 'Chien', 'Friandises et Biscuits']",Vitakraft,True,False,false,6.0,MONTH,130g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/640cbfd2-9878-4221-a7a6-7d4b0e0b72d4/300x300.jpg
Animaux,85d20fb9-379d-4b33-bb0a-e94b765cc929,MPX_2986298,Vitakraft Brosse De Toilettage 2 En 1 Pour Chat,8.09,8.09,"['Animaux', 'Chat', 'Entretien du poil, Hygiène et Accessoires pour chat', 'Entretien du poil et Hygiène']",Vitakraft,True,False,false,2.0,MONTH,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/3f94e073-3c78-4c3d-ad34-63cb70a5a562/300x300.jpg
Animaux,58343451-cab7-4636-ac21-6439ad25315d,MPX_3525572,Vitakraft Pipettes Stop Parasites Chat P/6,11.5,1916.67,"['Animaux', 'Chat', 'Entretien du poil, Hygiène et Accessoires pour chat', 'Entretien du poil et Hygiène']",Vitakraft,True,False,false,6.0,MONTH,6g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/09f570db-37b7-46d2-9a13-6866247dc0ac/300x300.jpg
Animaux,d925edc3-f084-4f8b-852d-096fd1fa387c,MPX_733068,Kräcker Trio-Mix Miel Sésame/Abricot Figue/Œuf Graines de Graminées Perruches P/3,2.99,33.22,"['Animaux', 'Oiseau', 'Alimentation']",Vitakraft,True,False,false,6.0,MONTH,90g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/a44b5800-f240-4bbb-a3c8-c7662a3907bb/300x300.jpg
Animaux,0e3eeb3e-346e-478e-9cad-114d469abeff,MPX_2336455,Vitakraft Vtakraft Menu Hamsters 800G,4.09,5.11,"['Animaux', 'Lapin, Hamster et Autres Rongeurs', 'Alimentation']",Vitakraft,True,False,false,6.0,MONTH,800g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/1f153a0a-c2ad-43b6-a789-1b7b752130e9/300x300.jpg
Animaux,f38d3b9d-d2cb-4470-91ab-515fc643e924,MPX_4111055,Vitakraft Souris en Peluche avec Corde et Catnip,5.69,948.33,"['Animaux', 'Chat', 'Jouets']",Vitakraft,True,False,false,1.0,DAY,6g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/14965a6e-096d-442e-a0e0-11781d4c782e/300x300.jpg
Animaux,8fc428f7-5653-47f9-a472-d23989505af6,MPX_4001173,"Fido Croq' Mix Croquettes pour Chien Senior Volaille et légumes 2,5kg",6.85,2.74,"['Animaux', 'Chien', 'Croquettes', 'Seniors']",PURINA,True,False,false,6.0,MONTH,2.5kg,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/7d6f8cb7-c3b4-4e2c-8e92-e6f6b176c629/300x300.jpg
Animaux,06d89fe1-2a53-4fb0-b96d-a93ef2f86ab4,MPX_6600188,Ultima Nature Croquettes Chien Mini Sans Céréales Dinde 1.1kg,7.19,6.54,"['Animaux', 'Chien', 'Croquettes', 'Petits Chiens (moins de 10 kilos)']",Ultima Nature,True,False,false,2.0,MONTH,1.1kg,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/209f8957-0e89-47ad-904d-ab010bbf7ea7/300x300.jpg
Animaux,4c828deb-e83c-4bb8-9d75-48f7be838ae7,MPX_6659435,Pedigree Croquettes Volaille Chiot 3kg,10.9,3.63,"['Animaux', 'Chien', 'Croquettes', 'Chiots']",Pedigree,True,False,false,6.0,MONTH,3kg,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/0e9088c0-43dd-4ce2-ae5a-1961e619fd12/300x300.jpg
Animaux,39fd0cd9-5ba6-41b9-8383-cbffca54af9f,MPX_2427047,Vitakraft Souris Téléguidée,21.9,21.9,"['Animaux', 'Chat', 'Jouets']",Vitakraft,True,False,false,,,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/8459b44b-11e0-4980-a58f-5a247e1e859e/300x300.jpg
Animaux,9cc0748e-faa5-48a1-97f6-f226eb1c7467,MPX_1545375,Vitakraft Collier Confort Réfléchissant Sécurité,4.49,224.5,"['Animaux', 'Chat', 'Entretien du poil, Hygiène et Accessoires pour chat', 'Collier, Laisse et Harnais']",Vitakraft,True,False,false,,,20g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/a72af3fe-c16b-4edd-b91a-f9fe38ee025f/300x300.jpg
Animaux,000f9fc5-3d0a-49d6-98b2-111ad8219936,MPX_3525457,Vitakraft Jouet Hochet pour Chat,5.89,346.47,"['Animaux', 'Chat', 'Jouets']",Vitakraft,True,False,false,,,17g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/f669acbc-660e-4175-953e-a155ef97a630/300x300.jpg
Animaux,60e68ce5-d1e8-425f-9ebd-2bb018085f01,MPX_4656116,Vetocanis Gant Toilettage En Silicone 4 En 1,7.49,7.49,"['Animaux', 'Chien', 'Entretien du poil et Accessoires pour chien', 'Entretien du poil et Hygiène']",VETOCANIS,True,False,false,2.0,MONTH,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/3568e223-b572-459a-b655-dff5df6d776e/300x300.jpg
Animaux,f33da7ed-6386-4141-b03e-d7a82ae89a8e,MPX_1362618,Vitakraft Ecuelle Double Pour Chat,3.29,3.29,"['Animaux', 'Chat', 'Entretien du poil, Hygiène et Accessoires pour chat', 'Gamelle, Ecuelle et Fontaine']",Vitakraft,True,False,false,,,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/3479080c-cf6d-407d-a2d0-3b9562a31632/300x300.jpg
Animaux,de325c24-bb7f-4b19-bf2f-b597ce75c948,MPX_2336457,Vitakraft Menu Vital Exotiques En Sachet Fraîcheur 900 G 900G,4.15,4.61,"['Animaux', 'Oiseau', 'Alimentation']",Vitakraft,True,False,false,2.0,MONTH,900g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/7fc12cf2-17f3-4ca9-8163-d2b685a1cb06/300x300.jpg
Animaux,cb411d05-5fbd-4c94-9944-630269e5d3fd,MPX_2336453,Vitakraft Menu Perruches 900G,4.45,4.94,"['Animaux', 'Oiseau', 'Alimentation']",Vitakraft,True,False,false,2.0,MONTH,900g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/b1ab0e32-73e9-43e7-8543-1e8fdc759665/300x300.jpg
Animaux,b2240bbd-4343-4114-a2aa-166576a6728e,MPX_1351730,Corde à noeuds coton,7.79,7.79,"['Animaux', 'Chien', 'Jouets']",Vitakraft,True,False,false,2.0,MONTH,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/d538940d-2b57-4626-b661-00b96a87b26d/300x300.jpg
Animaux,249d157f-c4be-455c-aede-233542b24141,MPX_4656117,Vetocanis Diffuseur Pour Chat Kit Complet Réduit Le Stress,21.5,21.5,"['Animaux', 'Chat', 'Entretien du poil, Hygiène et Accessoires pour chat', 'Entretien du poil et Hygiène']",VETOCANIS,True,False,false,2.0,MONTH,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/63636dac-e2b4-4cdd-836e-414415ababc7/300x300.jpg
Animaux,f466c40a-f955-41d9-b6e9-9eb2a4cbf14b,MPX_733020,Vitakraft Aliment Complet Pour Canaris 90G,2.89,32.11,"['Animaux', 'Oiseau', 'Alimentation']",Vitakraft,True,False,false,6.0,MONTH,90g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/337eb1ec-83f1-43d5-9606-c63e65c62a8c/300x300.jpg
Animaux,55a066c7-76e6-4cb4-bf7d-6e26ddf86652,MPX_2336657,Vitakraft menu premium canaris 900g,4.99,5.54,"['Animaux', 'Oiseau', 'Alimentation']",Vitakraft,True,False,false,2.0,MONTH,900g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/714df9c0-a180-49ca-950d-412c89897ae1/300x300.jpg
Animaux,03a28578-e25f-40fb-bdfa-4aba718eee88,MPX_3083686,Vitakraft Kit Anti Tiques,6.7,6.7,"['Animaux', 'Chien', 'Entretien du poil et Accessoires pour chien', 'Entretien du poil et Hygiène']",Vitakraft,True,False,false,6.0,MONTH,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/9c482ef2-cfa4-47ee-808a-b37447d1c3aa/300x300.jpg
Animaux,c671bafe-f4a7-4a47-a39c-e545f18f33cd,MPX_3884443,Monoprix Gamelle en Bambou 810 pour Chien,6.99,6.99,"['Animaux', 'Chien', 'Entretien du poil et Accessoires pour chien', 'Gamelle, Ecuelle et Fontaine']",MONOPRIX,True,False,false,,,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/1d06b86a-8aeb-41de-b68f-62d4ea948ee1/300x300.jpg
Animaux,e8edd3de-44ac-4193-8cdc-11380b6805d1,MPX_4656113,Vetocanis Shampooing Pour Chien Anti-Odeurle Flacon De 300 Ml,8.89,29.63,"['Animaux', 'Chien', 'Entretien du poil et Accessoires pour chien', 'Entretien du poil et Hygiène']",VETOCANIS,True,False,false,2.0,MONTH,300ml,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/15228d8c-4618-4c40-a9ce-1d62ef732e02/300x300.jpg
Animaux,9b83797a-6967-439d-a1b1-b621b3869a54,MPX_2975598,Vitakraft Laisse + Harnais Pour Chat - For You,8.99,8.99,"['Animaux', 'Chat', 'Entretien du poil, Hygiène et Accessoires pour chat', 'Collier, Laisse et Harnais']",Vitakraft,True,False,false,,,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/203d071e-1ed4-467c-93df-7eae7c9780ba/300x300.jpg
Animaux,35fd027b-f3a3-4846-bedd-cbd481b7451a,MPX_6328331,Bulldog coffret trio mini,15.9,15.9,"['Animaux', 'Chien', 'Entretien du poil et Accessoires pour chien', 'Entretien du poil et Hygiène']",Bulldog,True,False,false,,,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/b8c1cb51-0513-47c8-9860-fd84934c2717/300x300.jpg
Animaux,76b6f62c-7d42-4c1b-b8ec-3d0eddc91656,MPX_2427041,Vitakraft Collier Pvc Gris Réfléchissant,3.29,3.29,"['Animaux', 'Chat', 'Entretien du poil, Hygiène et Accessoires pour chat', 'Collier, Laisse et Harnais']",Vitakraft,True,False,false,,,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/c49ccb51-8f59-45a6-90d2-d87fe4a9a6ae/300x300.jpg
Animaux,bde63494-7a29-4b0c-bd1a-da0268b470c3,MPX_2986302,Vitakraft Collier Pour Chien,3.49,3.49,"['Animaux', 'Chien', 'Entretien du poil et Accessoires pour chien', 'Collier']",Vitakraft,True,False,false,,,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/54ccd2d6-c4ef-41d7-9805-af6fe38744a9/300x300.jpg
Animaux,764f3734-1cb1-4e1c-9ccc-039b9ffc674b,MPX_4109330,Animalis Filtre Charbon Actif x6,4.95,61.88,"['Animaux', 'Poisson', 'Aquarium']",ANIMALIS,True,False,false,,,80g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/dbfe6047-c5c5-4231-b74c-753e9d12b818/300x300.jpg
Animaux,2dd385ee-5a91-4208-9327-6aba6dad5a41,MPX_3889584,Monoprix Gamelle en Bambou pour Chien x1,4.99,4.99,"['Animaux', 'Chien', 'Entretien du poil et Accessoires pour chien', 'Gamelle, Ecuelle et Fontaine']",MONOPRIX,True,False,false,,,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/e3e3580e-4dba-4bd0-a3da-efd0a50dff3e/300x300.jpg
Animaux,afacaf3f-a101-42f7-b8fc-b9e794f5cea4,MPX_4111051,Vitakraft Collier Répulsif pour Chien,5.55,5.55,"['Animaux', 'Chien', 'Entretien du poil et Accessoires pour chien', 'Collier']",Vitakraft,True,False,false,1.0,DAY,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/102755b4-a6af-40b9-94f8-473c2c13abed/300x300.jpg
Animaux,3dd2a440-a711-4096-9860-3ed805ab4f8a,MPX_3525470,Vitakraft Ecuelle Melamine 700Ml Parole20Chien,5.99,8.56,"['Animaux', 'Chat', 'Entretien du poil, Hygiène et Accessoires pour chat', 'Gamelle, Ecuelle et Fontaine']",Vitakraft,True,False,false,,,700ml,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/38d0fecb-0470-4c05-8dff-0d3a212e0d07/300x300.jpg
Animaux,a3d8cdef-5a58-4339-b8f3-521e435e0cc8,MPX_3083680,Vitakraft Collier Ape Chat 120J Marron,6.09,6.09,"['Animaux', 'Chat', 'Entretien du poil, Hygiène et Accessoires pour chat', 'Collier, Laisse et Harnais']",Vitakraft,True,False,false,6.0,MONTH,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/274405cf-dd9e-4a23-a291-74310b47fb9d/300x300.jpg
Animaux,67fb7713-d802-4116-b7b7-55de71cff162,MPX_2426925,Vitakraft Os En Corde Et Caoutchouc Parole De Chien,6.99,6.99,"['Animaux', 'Chien', 'Jouets']",Vitakraft,True,False,false,6.0,MONTH,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/7b72b68c-2e0c-453c-8e90-bdd96948e99f/300x300.jpg
Animaux,71bf3371-8746-4c2b-86cf-152e669d489c,MPX_3821708,Harnais Nylon Premium doublé noir M / L,7.19,35.95,"['Animaux', 'Chien', 'Entretien du poil et Accessoires pour chien', 'Harnais']",Vitakraft,True,False,false,,,200g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/c0de7062-bcea-4372-a8f1-c4c0734cfdcd/300x300.jpg
Animaux,e97c858e-03b9-44cc-85b0-15f9f70e6cd7,MPX_4109319,Animalis Aliments en Flocons pour Guppys 250ml,7.95,31.8,"['Animaux', 'Boutique Animalis', 'Poisson', 'Alimentation']",Animalis,True,False,false,,,250ml,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/859e1b51-94c4-4878-9022-b2a594b6120e/300x300.jpg
Animaux,c62c7f7d-c468-4e44-ac01-47f2f6d8208e,MPX_4109313,Animalis Mélange de Vitamines Sirop Vitalité pour Rongeur 15ml,9.5,633.33,"['Animaux', 'Boutique Animalis', 'Lapin, Hamster et Autres Rongeurs', 'Alimentation']",Animalis,True,False,false,,,15ml,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/a54bd6bb-7485-40ce-a215-73f572ddf2a9/300x300.jpg
Animaux,488ececb-b903-4579-b15c-44fefda9ef68,MPX_4077906,Paradisio Carde Chien,9.95,55.28,"['Animaux', 'Boutique Animalis', 'Chien', 'Entretien du poil et accessoires pour chien']",Paradisio,True,False,false,,,180g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/a3920aae-addd-441c-9e91-4a82633bcdf4/300x300.jpg
Animaux,84605a77-085c-4c23-962d-a6dcf100d455,MPX_3525464,Vitakraft Pipettes Parasites pour Chien de 15kg x6 Pipettes,10.5,700.0,"['Animaux', 'Chien', 'Entretien du poil et Accessoires pour chien', 'Entretien du poil et Hygiène']",Vitakraft,True,False,false,6.0,MONTH,15g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/3252a016-d187-4993-b959-6855b2ce02e2/300x300.jpg
Animaux,a44e31c4-4c53-4a18-b64e-0526be46c130,MPX_4111053,Vitakraft Flexi Fun S Laisse pour Chien Coloris Aléatoire,10.79,81.74,"['Animaux', 'Chien', 'Entretien du poil et Accessoires pour chien', 'Laisse']",Vitakraft,True,False,false,,,132g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/90e6ba36-01b7-4ef9-8a26-79b07e1c2ad4/300x300.jpg
Animaux,7334ca35-ecec-47a3-81d3-cdc770b5684e,MPX_4111052,Vitakraft Harnais + Laisse Pour Chat,10.9,10.9,"['Animaux', 'Chien', 'Entretien du poil et Accessoires pour chien', 'Laisse']",Vitakraft,True,False,false,,,,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/7e419eed-eb63-4ae5-834f-ab6bda3ae8b3/300x300.jpg
Animaux,56ee971e-df1c-4d45-a2b5-de19eb91cc50,MPX_4077763,Animalis Laisse Basic Confort 15mm et 120cm pour Chien Rouge,10.95,182.5,"['Animaux', 'Boutique Animalis', 'Chien', 'Entretien du poil et accessoires pour chien']",Animalis,True,False,false,,,60g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/32e6565d-55e2-4079-a48d-9ef8bc68cb79/300x300.jpg
